id_edicion,anio,id_evento,evento,codigo_noc,gold,silver,bronze,filas_atleta,estado,motivo,fuente_oficial
44,2002,2186,Nordic Combined Men's Sprint,FIN,Samppa Lajunen,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2186,Nordic Combined Men's Sprint,GER,,Ronny Ackermann,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2198,Alpine Skiing Women's Combined,AUT,,Renate Gtschl,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2198,Alpine Skiing Women's Combined,CRO,Janica Kosteli,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2198,Alpine Skiing Women's Combined,GER,,,Martina Ertl-Renz,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2200,"Ski Jumping Men's Normal Hill, Individual",POL,,,Adam Henryk Maysz,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2200,"Ski Jumping Men's Normal Hill, Individual",SUI,Simon Ammann,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2200,"Ski Jumping Men's Normal Hill, Individual",GER,,Sven Hannawald (Phler-),,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2205,Curling Men's Curling,NOR,Bent nund Ramsfjell; Flemming Davanger; Lars Magnus Vgberg; Pl Trulsen; Torger Nergrd,,,5,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2205,Curling Men's Curling,SUI,,,Andi Schwaller; Christof Schwaller; Damian Grichting; Marco Ramstein; Markus Eggler,5,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2205,Curling Men's Curling,CAN,,Carter Rycroft; Don Bartlett; Don Walchuk; Ken Tralnberg; Kevin Martin,,5,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2208,Biathlon Women's 15 kilometres,NOR,,Liv Grete Skjelbreid-Poire,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2208,Biathlon Women's 15 kilometres,SWE,,,Magdalena Wallin-Forsberg,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2208,Biathlon Women's 15 kilometres,GER,Andrea Henkel,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2210,Biathlon Women's 4 x 7.5 kilometres Relay,NOR,,Ann-Elen Skjelbreid; Gunn Margit Andreassen; Linda Tjrhom (-Grubben); Liv Grete Skjelbreid-Poire,,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2210,Biathlon Women's 4 x 7.5 kilometres Relay,RUS,,,Albina Akhatova; Galina Kukleva; Olga Pylyova-Medvedtseva; Svetlana Ishmuratova,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2210,Biathlon Women's 4 x 7.5 kilometres Relay,GER,Andrea Henkel; Kati Wilhelm; Katrin Apel; Uschi Disl,,,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2238,Curling Women's Curling,SUI,,Laurence Bidaud; Luzia Ebnther; Mirjam Ott; Nadia Rthlisberger (Raspe-); Tanya Frei (Zrcher-),,5,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2238,Curling Women's Curling,CAN,,,Cheryl Noble; Diane Nelson; Georgina Wheatcroft; Julie Sutton-Skinner; Kelley Law,5,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2238,Curling Women's Curling,GBR,Debbie Knox; Fiona MacDonald; Janice Rankin; Margaret Morton; Rhona Martin,,,5,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2269,Alpine Skiing Women's Downhill,ITA,,Isolde Kostner,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2269,Alpine Skiing Women's Downhill,AUT,,,Renate Gtschl,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2269,Alpine Skiing Women's Downhill,FRA,Carole Montillet-Carles,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2287,Figure Skating Mixed Ice Dancing,ITA,,,Barbara Fusar Poli; Maurizio Margaglio,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2287,Figure Skating Mixed Ice Dancing,RUS,,Ilya Averbukh; Irina Lobacheva,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2287,Figure Skating Mixed Ice Dancing,FRA,Gwendal Peizerat; Marina Anissina,,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2293,Cross Country Skiing Women's 30 kilometres,ITA,Gabriella Paruzzi,Stefania Belmondo,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2293,Cross Country Skiing Women's 30 kilometres,NOR,,,Bente Skari-Martinsen,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2304,Snowboarding Men's Halfpipe,USA,Ross Powers,Danny Kass,JJ Thomas,3,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2318,"Ski Jumping Men's Large Hill, Individual",POL,,Adam Henryk Maysz,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2318,"Ski Jumping Men's Large Hill, Individual",SUI,Simon Ammann,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2318,"Ski Jumping Men's Large Hill, Individual",FIN,,,Matti Antero Hautamki,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2319,"Ski Jumping Men's Large Hill, Team",SLO,,,Damjan Fras; Peter onta; Primo Peterka; Robert Kranjec,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2319,"Ski Jumping Men's Large Hill, Team",FIN,,Janne Ahonen; Matti Antero Hautamki; Risto Jussilainen; Veli-Matti Olavi Lindstrm,,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2319,"Ski Jumping Men's Large Hill, Team",GER,Martin Schmitt; Michael Uhrmann; Stephan Hocke; Sven Hannawald (Phler-),,,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2327,Freestyle Skiing Women's Aerials,AUS,Alisa Camplin,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2327,Freestyle Skiing Women's Aerials,CAN,,Veronica Brenner,Deidra Dionne,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2335,"Short Track Speed Skating Men's 5,000 metres Relay",ITA,,Fabio Carta; Maurizio Carnino; Michele Antonioli; Nicola Franceschina; Nicola Rodigari,,5,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2335,"Short Track Speed Skating Men's 5,000 metres Relay",CAN,Franois-Louis Tremblay; Jonathan Guilmette; Marc Gagnon; Mathieu Turcotte; ric Bdard,,,5,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2335,"Short Track Speed Skating Men's 5,000 metres Relay",CHN,,,An Yulong; Feng Kai; Guo Wei; Li Jiajun; Li Ye,5,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2341,Biathlon Women's 10 kilometres Pursuit,RUS,Olga Pylyova-Medvedtseva,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2341,Biathlon Women's 10 kilometres Pursuit,BUL,,,Irina Nikulchina,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2341,Biathlon Women's 10 kilometres Pursuit,GER,,Kati Wilhelm,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2351,Skeleton Men's Skeleton,AUT,,Martin Rettl,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2351,Skeleton Men's Skeleton,SUI,,,Gregor Sthli,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2351,Skeleton Men's Skeleton,USA,"Jim Shea, Jr.",,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2360,Luge Men's Singles,ITA,Armin Zggeler,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2360,Luge Men's Singles,AUT,,,Markus Prock,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2360,Luge Men's Singles,GER,,Georg Hackl,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2361,Luge Mixed (Men)'s Doubles,USA,,Brian Martin; Mark Grimmette,Chris Thorpe; Clay Ives,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2361,Luge Mixed (Men)'s Doubles,GER,Alexander Resch; Patric Leitner,,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2364,"Speed Skating Women's 3,000 metres",NED,,Renate Groenewold,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2364,"Speed Skating Women's 3,000 metres",CAN,,,Cindy Klassen,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2364,"Speed Skating Women's 3,000 metres",GER,Claudia Pechstein,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2366,Cross Country Skiing Women's 4 x 5 kilometres Relay,NOR,,Anita Moen-Guidon; Bente Skari-Martinsen; Hilde Gjermundshaug Pedersen; Marit Bjrgen,,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2366,Cross Country Skiing Women's 4 x 5 kilometres Relay,SUI,,,Andrea Huber; Brigitte Albrecht-Loretan; Laurence Rochat; Natascia Leonardi Cortesi,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2366,Cross Country Skiing Women's 4 x 5 kilometres Relay,GER,Claudia Knzel-Nystad; Evi Sachenbacher-Stehle; Manuela Henkel; Viola Bauer,,,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2367,Cross Country Skiing Women's 15 kilometres,ITA,Stefania Belmondo,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2367,Cross Country Skiing Women's 15 kilometres,RUS,,,Yuliya Chepalova,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2367,Cross Country Skiing Women's 15 kilometres,CZE,,Kateina Neumannov,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2368,Cross Country Skiing Women's 5/5 kilometres Pursuit,CAN,Beckie Scott,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2368,Cross Country Skiing Women's 5/5 kilometres Pursuit,CZE,,Kateina Neumannov,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2368,Cross Country Skiing Women's 5/5 kilometres Pursuit,GER,,,Viola Bauer,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2371,Skeleton Women's Skeleton,USA,Tristan Gale,Lea Ann Parsley,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2371,Skeleton Women's Skeleton,GBR,,,Alex Coomber,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2392,"Short Track Speed Skating Women's 3,000 metres Relay",KOR,Choi Eun-Gyeong; Choi Min-Kyung; Ju Min-Jin; Park Hye-Won,,,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2392,"Short Track Speed Skating Women's 3,000 metres Relay",CAN,,,Alanna Kraus; Amlie Goulet-Nadon; Isabelle Charest; Marie-ve Drolet; Tania Vicent,5,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2392,"Short Track Speed Skating Women's 3,000 metres Relay",CHN,,Sun Dandan; Wang Chunlu; Yang Yang,,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2393,Freestyle Skiing Women's Moguls,JPN,,,Tae Satoya,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2393,Freestyle Skiing Women's Moguls,NOR,Kari Traa,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2393,Freestyle Skiing Women's Moguls,USA,,Shannon Bahrke,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2394,Short Track Speed Skating Men's 500 metres,USA,,,Rusty Smith,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2394,Short Track Speed Skating Men's 500 metres,CAN,Marc Gagnon,Jonathan Guilmette,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2403,Cross Country Skiing Men's 10/10 kilometres Pursuit,NOR,Frode Estil; Thomas Alsgaard (Alsgrd-),,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2403,Cross Country Skiing Men's 10/10 kilometres Pursuit,SWE,,,Per Elofsson,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2405,"Short Track Speed Skating Men's 1,000 metres",AUS,Steven Bradbury,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2405,"Short Track Speed Skating Men's 1,000 metres",USA,,Apolo Anton Ohno,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2405,"Short Track Speed Skating Men's 1,000 metres",CAN,,,Mathieu Turcotte,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2406,"Short Track Speed Skating Men's 1,500 metres",USA,Apolo Anton Ohno,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
44,2002,2406,"Short Track Speed Skating Men's 1,500 metres",CAN,,,Marc Gagnon,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
