id_evento_a,nombre_a,id_evento_b,nombre_b,deporte,disciplina,genero_a,genero_b,similitud,regla_detectada,auto_merge_candidate,razon
69,"Team, Men (Olympic)",458,"Épée, Team, Men (Olympic)",Modern Pentathlon,Modern Pentathlon,MEN,MEN,0.864865,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
69,"Team, Men (Olympic)",616,"Sabre, Team, Men (Olympic)",Modern Pentathlon,Modern Pentathlon,MEN,MEN,0.842105,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
698,"Free Pistol, 50 metres, Men (Olympic)",746,"Free Pistol, 50 metres, Team, Men (Olympic)",Modern Pentathlon,Modern Pentathlon,MEN,MEN,0.929577,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
699,"Dueling Pistol, 30 metres, Men (Olympic)",747,"Dueling Pistol, 30 metres, Team, Men (Olympic)",Modern Pentathlon,Modern Pentathlon,MEN,MEN,0.935065,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
899,"Individual, Women (Olympic)",2914,Women's Individual,Modern Pentathlon,Modern Pentathlon,WOMEN,WOMEN,0.47619,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
202,"Polo, Men (Olympic)",343,"Polo, Men (Olympic (non-medal))",Polo,Polo,MEN,MEN,0.761905,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
202,"Polo, Men (Olympic)",2396,Polo Men's Polo,Polo,Polo,MEN,MEN,0.709677,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
1677,"Park, Men (Olympic)",2873,Men's Park,Roller Sports,Skateboarding,MEN,MEN,0.307692,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
1888,"Street, Men (Olympic)",2907,Men's Street,Roller Sports,Skateboarding,MEN,MEN,0.4,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
1882,"Street, Women (Olympic)",2972,Women's Street,Roller Sports,Skateboarding,WOMEN,WOMEN,0.352941,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
1883,"Park, Women (Olympic)",2923,Women's Park,Roller Sports,Skateboarding,WOMEN,WOMEN,0.466667,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
306,"Single Sculls, Men (Intercalated)",634,"Single Sculls, Men (Olympic)",Rowing,Rowing,MEN,MEN,0.727273,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
629,"Coxed Fours, Men (Olympic)",642,"Coxed Fours, Outriggers, Men (Olympic)",Rowing,Rowing,MEN,MEN,0.807018,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
629,"Coxed Fours, Men (Olympic)",653,"Coxed Fours, Inriggers, Men (Olympic)",Rowing,Rowing,MEN,MEN,0.821429,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
631,"Coxless Fours, Men (Olympic)",636,"Lightweight Coxless Fours, Men (Olympic)",Rowing,Rowing,MEN,MEN,0.806452,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
631,"Coxless Fours, Men (Olympic)",663,"Coxless Fours, Men (Olympic (non-medal))",Rowing,Rowing,MEN,MEN,0.833333,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
633,"Quadruple Sculls, Men (Olympic)",3069,Men's Quadruple Sculls,Rowing,Rowing,MEN,MEN,0.64,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
634,"Single Sculls, Men (Olympic)",2820,Men's Single Sculls,Rowing,Rowing,MEN,MEN,0.590909,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
635,"Double Sculls, Men (Olympic)",637,"Lightweight Double Sculls, Men (Olympic)",Rowing,Rowing,MEN,MEN,0.806452,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
635,"Double Sculls, Men (Olympic)",3061,Men's Double Sculls,Rowing,Rowing,MEN,MEN,0.590909,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
637,"Lightweight Double Sculls, Men (Olympic)",2679,Lightweight Men's Double Sculls Team,Rowing,Rowing,MEN,MEN,0.739726,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
637,"Lightweight Double Sculls, Men (Olympic)",3011,Lightweight Men's Double Sculls,Rowing,Rowing,MEN,MEN,0.735294,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
662,"Coxless Fours, Intermediate, Men (Olympic (non-medal))",663,"Coxless Fours, Men (Olympic (non-medal))",Rowing,Rowing,MEN,MEN,0.843373,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1209,"Military Revolver, 1873-1874 Gras Model, 20 metres, Men (Intercalated)",1210,"Military Revolver, 20 metres, Men (Intercalated)",Rowing,Rowing,MEN,MEN,0.807339,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1945,Rowing Men's Lightweight Double Sculls,2012,Rowing Men's Double Sculls,Rowing,Rowing,MEN,MEN,0.8125,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1945,Rowing Men's Lightweight Double Sculls,3011,Lightweight Men's Double Sculls,Rowing,Rowing,MEN,MEN,0.724638,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2011,Rowing Men's Quadruple Sculls,3069,Men's Quadruple Sculls,Rowing,Rowing,MEN,MEN,0.862745,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2012,Rowing Men's Double Sculls,3061,Men's Double Sculls,Rowing,Rowing,MEN,MEN,0.844444,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2013,Rowing Men's Coxed Pairs,2536,Rowing Men's Coxed Pairs (1 kilometres),Rowing,Rowing,MEN,MEN,0.786885,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2013,Rowing Men's Coxed Pairs,2547,Rowing Men's Coxed Pairs (1 mile),Rowing,Rowing,MEN,MEN,0.872727,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2056,Rowing Men's Coxless Fours,2298,Rowing Men's Lightweight Coxless Fours,Rowing,Rowing,MEN,MEN,0.8125,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2107,Rowing Men's Coxed Fours,2385,"Rowing Men's Coxed Fours, Outriggers",Rowing,Rowing,MEN,MEN,0.813559,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2107,Rowing Men's Coxed Fours,2397,"Rowing Men's Coxed Fours, Inriggers",Rowing,Rowing,MEN,MEN,0.827586,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2277,Rowing Men's Single Sculls,2820,Men's Single Sculls,Rowing,Rowing,MEN,MEN,0.844444,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2675,Men's Pair Team,3062,Men's Pair,Rowing,Rowing,MEN,MEN,0.8,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2679,Lightweight Men's Double Sculls Team,2773,Men's Double Sculls Team,Rowing,Rowing,MEN,MEN,0.8,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2679,Lightweight Men's Double Sculls Team,3011,Lightweight Men's Double Sculls,Rowing,Rowing,MEN,MEN,0.925373,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2758,Men's Eight Team,3071,Men's Eight,Rowing,Rowing,MEN,MEN,0.814815,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2773,Men's Double Sculls Team,3061,Men's Double Sculls,Rowing,Rowing,MEN,MEN,0.883721,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2902,Men's Quadruple Sculls Team,3069,Men's Quadruple Sculls,Rowing,Rowing,MEN,MEN,0.897959,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2974,Men's Four Team,3070,Men's Four,Rowing,Rowing,MEN,MEN,0.8,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
3011,Lightweight Men's Double Sculls,3061,Men's Double Sculls,Rowing,Rowing,MEN,MEN,0.76,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
198,"Single Sculls, Women (Olympic)",2739,Women's Single Sculls,Rowing,Rowing,WOMEN,WOMEN,0.541667,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
626,"Double Sculls, Women (Olympic)",628,"Lightweight Double Sculls, Women (Olympic)",Rowing,Rowing,WOMEN,WOMEN,0.818182,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
626,"Double Sculls, Women (Olympic)",3063,Women's Double Sculls,Rowing,Rowing,WOMEN,WOMEN,0.541667,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
628,"Lightweight Double Sculls, Women (Olympic)",3035,Lightweight Women's Double Sculls,Rowing,Rowing,WOMEN,WOMEN,0.694444,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
641,"Quadruple Sculls, Women (Olympic)",652,"Coxed Quadruple Sculls, Women (Olympic)",Rowing,Rowing,WOMEN,WOMEN,0.909091,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
641,"Quadruple Sculls, Women (Olympic)",3078,Women's Quadruple Sculls,Rowing,Rowing,WOMEN,WOMEN,0.592593,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
2021,Rowing Women's Single Sculls,2739,Women's Single Sculls,Rowing,Rowing,WOMEN,WOMEN,0.857143,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2155,Rowing Women's Lightweight Double Sculls,2232,Rowing Women's Double Sculls,Rowing,Rowing,WOMEN,WOMEN,0.823529,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2157,Rowing Women's Coxed Quadruple Sculls,2184,Rowing Women's Quadruple Sculls,Rowing,Rowing,WOMEN,WOMEN,0.911765,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2157,Rowing Women's Coxed Quadruple Sculls,3078,Women's Quadruple Sculls,Rowing,Rowing,WOMEN,WOMEN,0.786885,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2184,Rowing Women's Quadruple Sculls,3078,Women's Quadruple Sculls,Rowing,Rowing,WOMEN,WOMEN,0.872727,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2232,Rowing Women's Double Sculls,3063,Women's Double Sculls,Rowing,Rowing,WOMEN,WOMEN,0.857143,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2774,Women's Quadruple Sculls Team,3078,Women's Quadruple Sculls,Rowing,Rowing,WOMEN,WOMEN,0.90566,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2799,Women's Pair Team,3045,Women's Pair,Rowing,Rowing,WOMEN,WOMEN,0.827586,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2829,Women's Eight Team,3072,Women's Eight,Rowing,Rowing,WOMEN,WOMEN,0.83871,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2856,Lightweight Women's Double Sculls Team,2904,Women's Double Sculls Team,Rowing,Rowing,WOMEN,WOMEN,0.8125,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2856,Lightweight Women's Double Sculls Team,3035,Lightweight Women's Double Sculls,Rowing,Rowing,WOMEN,WOMEN,0.929577,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2899,Women's Four Team,3046,Women's Four,Rowing,Rowing,WOMEN,WOMEN,0.827586,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2904,Women's Double Sculls Team,3063,Women's Double Sculls,Rowing,Rowing,WOMEN,WOMEN,0.893617,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
